sa2_code,sa2_name,state,total_persons_2011,total_renters_2011,total_dwellings_2011,own_occ_2011,rented_2011,other_tenure_2011,tenure not stated_2011,tenure n_a_2011,rent_stress_2011,young_2011,older_2011,unemployed_2011,single_parent_2011,low_ed_2011,assist_2011,indig_2011,english_2011,spanish_2011,arabic_2011,hindi_2011,punjabi_2011,vietnamese_2011,japanese_2011,korean_2011,mandarin_2011,samoan_2011,tagalog_2011,all_other_lang_2011,public_community_2011,boardinghouse_2011,residential_park_2011,rvi_2011,total_persons_2016,total_renters_2016,total_dwellings_2016,own_occ_2016,rented_2016,other_tenure_2016,tenure not stated_2016,tenure n_a_2016,rent_stress_2016,young_2016,older_2016,unemployed_2016,single_parent_2016,low_ed_2016,assist_2016,indig_2016,english_2016,spanish_2016,arabic_2016,hindi_2016,punjabi_2016,vietnamese_2016,japanese_2016,korean_2016,mandarin_2016,samoan_2016,tagalog_2016,all_other_lang_2016,public_community_2016,boardinghouse_2016,residential_park_2016,rvi_2016,total_persons_2021,total_renters_2021,total_dwellings_2021,own_occ_2021,rented_2021,other_tenure_2021,tenure not stated_2021,tenure n_a_2021,rent_stress_2021,young_2021,older_2021,unemployed_2021,single_parent_2021,low_ed_2021,assist_2021,indig_2021,english_2021,spanish_2021,arabic_2021,hindi_2021,punjabi_2021,vietnamese_2021,japanese_2021,korean_2021,mandarin_2021,samoan_2021,tagalog_2021,all_other_lang_2021,public_community_2021,boardinghouse_2021,residential_park_2021,rvi_2021,unaff_2017_common,unaff_2018_common,unaff_2019_common,unaff_2020_common,unaff_2021_common,2016_12_common,2017_12_common,2018_12_common,2019_12_common,2020_12_common,2021_12_common,16_m_rent_common,17_m_rent_common,18_m_rent_common,19_m_rent_common,20_m_rent_common,21_m_rent_common
602011039,Legana,tas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5968,47894,1425949,777887,1049439,1077901,254562,39338,64106,72487,3630,167376,25732,12184,10017,34899,16399,100887,78612,3535,6696,1409,7123,2597,6726,700,15302,6122,4864,36907,16369,1009,2644,44315,11712,32328,25712,5943,10289,251420,270593,41842,387922,557403,229981,86555,10460,85706,51196,99629,51262,6164,635,656,6655,81,252,442,691,992,3059,2136,61,1731,0.715672147,26,41,40,21,72,9888,657,6106,13965,6715,13421,75,23,1348,1011,707,1033
602011040,Mowbray,tas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4378,42991,3691586,771166,1317490,1190207,200612,8736,82473,161624,190,159453,102425,8384,33200,74603,28865,78555,930370,2655,8366,1158,11022,1668,2079,4715,2052,4807,2883,153290,48016,6663,12862,71202,17449,47939,13177,1218,1973,89564,482854,383861,213382,77035,325221,70190,76870,85165,27241,11772,73399,140,1635,2448,414,415,1980,2007,287,76,5588,3007,204,330,2.797461406,37,97,92,88,48,14049,696,8020,9086,6161,14302,86,741,74,1128,651,1293
602011041,Newnham - Mayfield,tas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7720,100073,3786581,526767,453841,482675,66355,30671,58732,184750,2311,17584,9549,26537,62058,10595,29017,3071,587270,9785,1230,3667,10764,5789,4081,4447,17212,7014,8046,26641,41680,2072,8821,44452,19953,18381,22622,14081,1533,385638,506289,58875,342421,424227,234273,12651,29832,81884,14995,27066,47317,1923,1347,307,2433,477,2518,1100,824,495,288,1456,22,212,2.980030818,81,39,67,33,83,3929,2728,6276,14197,12198,14196,174,232,848,897,714,303
602011042,Newstead,tas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5025,38021,2696496,1373839,1491019,595776,473583,23470,89824,102783,187,75917,6087,37389,30920,55723,38490,66172,217553,2502,9043,1108,3240,4320,829,4361,670,2776,6245,64454,1644,7469,3825,57645,27677,26390,6698,9358,4839,392637,185812,509658,405405,197639,362024,21576,70468,101495,22907,17348,48733,3078,1266,1955,5944,586,724,2575,1176,852,4254,3420,297,395,1.208826999,31,82,39,72,7,9185,11290,9305,15871,824,15849,322,1033,910,1118,537,1009
602011043,Norwood (Tas.),tas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6184,58589,772005,494418,724866,506912,213265,6433,5510,159980,423,19487,22975,3738,13594,55524,75576,12632,373968,2469,5542,2827,13661,5595,703,8768,19115,2056,1024,119259,52721,4613,8971,24356,28242,34699,4858,2171,2489,547474,136483,600939,466662,572163,376075,22070,57239,81278,30395,102760,47241,7282,854,2062,1535,179,758,2028,688,571,5547,1422,175,1022,0.970869144,48,9,72,99,16,15375,1881,5091,2295,12348,5203,441,548,1334,1256,1077,951
602011044,Prospect Vale - Blackstone,tas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9747,69833,4220165,1491098,1147587,1043618,621372,20564,8343,140980,3897,121759,94225,1710,15704,38241,33552,131581,262945,5648,5072,2570,10226,7282,2850,6722,4527,175,7592,89847,30921,2686,4678,3991,7487,12639,4797,10938,8758,192873,18040,63006,408738,268363,99371,50031,11977,28557,85154,72061,28804,8123,336,906,7720,25,978,2386,105,19,10902,2260,158,1512,0.976762626,80,29,49,46,41,9985,10287,13563,8012,11968,11337,926,231,923,884,939,711
602011045,Ravenswood,tas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16735,103998,996082,59709,1962050,1092280,111789,25314,110527,166247,827,37818,16261,16916,59543,6305,90570,86904,396798,7972,1568,4455,14139,5476,6221,6757,12523,2454,987,25190,34969,4685,4420,103238,3029,7365,13556,1819,2463,178162,217085,24895,80023,113422,430940,94038,52283,55317,67165,15806,78350,2911,2041,2679,6021,288,160,2188,234,534,574,2141,240,408,3.879883928,10,89,28,45,16,4840,7680,10848,10533,11476,15204,834,29,772,1285,885,478
602011046,Riverside,tas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10072,32743,4146897,966960,1774344,674995,356924,37639,70154,85395,3713,116585,27051,16176,78471,82857,27047,141443,405080,6847,3495,6646,11869,4556,5345,8507,539,4189,9206,102472,16339,509,17300,98104,11278,4880,5783,11426,9341,156556,253902,280934,87852,554874,388055,53489,55597,73930,22118,27020,92514,2436,1668,3169,7110,31,2277,2646,1323,835,12380,529,91,133,1.062668491,59,82,92,57,96,1237,7021,13969,2510,8415,396,1074,163,197,523,261,251
602011047,South Launceston,tas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14166,101202,3048046,924459,445466,1070637,524202,22261,78304,106020,6302,36800,49362,37652,33219,975,5238,90648,1011233,8512,714,668,3798,4506,2555,2553,6475,74,11590,25093,38607,5556,6957,60595,33297,28846,19919,3185,3794,364347,435315,16278,548481,604949,307486,41150,19351,8458,54729,45309,9178,1469,344,353,2169,124,1273,1527,392,753,12064,3410,210,997,1.707128554,18,12,66,87,7,3285,7549,7345,6229,16376,12019,156,882,582,52,1189,1352
602011048,Summerhill - Prospect,tas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13296,56410,2011460,950133,635745,734882,198121,21531,85992,21968,2484,41488,4718,13026,24420,73228,62794,17448,1082884,8548,5771,3451,2181,6210,5009,8660,6570,6076,4031,120749,34033,5688,13785,8849,34456,38819,14825,14442,3325,47860,306790,198675,198232,37429,90216,86044,9555,1650,8567,67941,11122,7596,2195,3301,7001,413,715,1774,1286,193,959,445,285,392,1.28451457,86,18,61,79,14,3538,9087,980,15289,6998,10667,343,1242,1440,836,89,1132
602011049,Trevallyn,tas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3525,71735,1703140,1333087,1927015,395632,542198,33931,86660,149755,5654,141405,67358,52340,98613,63497,20295,141015,115410,11884,1802,3134,9159,6238,840,7405,10191,167,3448,136085,18588,7240,8034,23853,9321,39227,935,6385,930,146142,47475,246954,502368,483450,148876,92751,1891,4116,78172,93146,80847,6465,2505,2273,6726,628,1012,2517,354,1044,6313,1733,314,1561,0.910004639,23,36,27,87,16,4720,799,6324,3991,11717,742,787,542,949,756,659,336
602011050,Waverley - St Leonards,tas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,41765,3965585,101077,110719,1059271,374075,35634,57519,24221,6256,55984,8779,13137,41914,82568,86462,40915,468401,10813,8606,5851,5117,6469,1813,5083,11457,3975,1020,118682,3737,2512,4437,101326,16671,40586,3631,5015,6800,443939,580636,522419,255809,307183,518036,82592,30264,57244,87804,92259,39685,7941,1962,2650,2550,76,1724,3057,225,632,4431,3405,359,836,1.894078464,54,57,79,79,13,9360,6532,5177,12754,14372,13972,506,303,769,893,324,385
602011051,West Launceston,tas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10258,68855,1754559,795680,1375444,176013,136572,27144,106770,88301,5936,117742,16418,1045,43475,80507,61035,57300,302921,13625,1137,3062,2706,3275,4968,221,428,4477,4372,49483,33569,6244,18478,67754,21052,8444,10328,421,3456,472059,59968,203724,325124,397785,234604,39183,63285,43814,48697,38371,16207,4519,213,1283,6750,13,1545,2640,1197,895,7407,3587,306,190,1.03578498,100,95,34,65,10,11792,4673,6136,5236,16071,1603,791,900,99,1157,440,736
602011052,Youngtown - Relbia,tas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16635,89058,3440928,1111837,1463069,416493,338693,27559,84918,129507,6587,72870,4217,1368,39203,77082,44591,133550,107999,11875,827,5692,3786,2437,754,8857,9419,8670,7404,89847,33663,7398,9570,36831,23068,17408,14105,8411,10107,147684,530510,98722,625828,277643,473048,75554,81971,39862,72139,83919,79738,315,2374,2042,6577,566,231,2301,123,227,1251,3752,165,1443,0.918336692,86,30,4,58,12,10953,5302,6302,11335,7903,8349,1074,769,647,774,748,97
602021053,Beauty Point - Beaconsfield,tas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3887,98143,120936,292356,2143038,249572,381992,34465,33068,117988,5890,71042,36317,50371,62009,64265,61058,107046,772012,530,5469,1118,10687,2372,1357,3569,20195,8789,3365,2339,2908,2942,616,93090,31276,13879,26501,11391,5382,108924,420383,70301,238733,623261,498142,96057,75225,35739,72495,48609,83644,2893,1675,1282,236,315,1216,567,923,688,5487,881,284,1195,1.166869618,33,11,12,49,4,8271,4028,2306,7561,13776,8092,42,1242,420,796,93,1295
602021054,Deloraine,tas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672,35291,2700630,699255,995,506501,240175,22585,65883,193976,1394,80870,8840,4072,1235,60607,42774,46811,608210,11919,6404,414,99,6150,4972,8712,14404,2652,1333,41546,18357,6625,7562,43887,1883,30226,7916,6110,10728,64819,543109,555833,553603,49001,450242,11113,49359,62597,54302,6707,2946,3011,1511,896,1255,203,98,3400,1048,890,269,3730,117,1380,1.373767248,59,32,15,99,84,14765,13225,7007,11270,16271,2942,349,932,945,612,455,537
602021055,Grindelwald - Lanena,tas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3111,106305,1222113,1131479,1208402,1167100,581868,28873,12195,71711,3615,63209,62051,750,108563,75328,29729,108210,207193,3246,8312,1782,3277,3033,3774,9713,20294,10460,10821,39732,10200,3413,13777,14713,29688,24958,23443,5307,2582,293627,530298,146562,544334,263299,486561,21800,64181,40069,79526,45364,73840,2316,1548,3995,4586,419,1175,2178,1298,669,10583,3200,66,1305,0.706593419,26,91,93,12,45,4071,8301,10746,2974,15319,14302,426,1173,971,815,1089,418
602021056,Hadspen - Carrick,tas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2776,36340,4531442,186280,75095,364303,121881,14088,48331,157338,2671,124106,33474,12146,70066,46750,45284,66152,1206975,11800,3702,2314,3798,1643,561,4997,13534,1854,9947,155055,11191,3714,19572,81359,33826,6612,16238,7001,3972,285016,490486,179361,382690,459935,9522,99401,81444,59754,101283,72768,103762,8514,2781,1492,5177,467,1844,2992,820,732,13283,2475,306,855,0.803663048,46,18,19,36,59,339,13585,5657,3068,9861,15718,1076,441,91,1367,407,383
602021057,Westbury,tas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10813,96797,47294,1175893,43044,887985,128743,6459,110879,22225,3287,167991,29920,10664,73042,11103,75172,80574,506777,1915,3708,5253,12931,3362,5909,4578,7991,8213,1067,131099,39271,5458,17717,42869,13812,8436,2019,13083,5481,476956,165984,349648,57967,39537,299415,79369,8853,17656,101175,83117,100280,4792,1265,1735,6075,241,1996,905,961,772,12747,88,17,430,0.904188375,99,79,62,0,15,1460,14454,7346,654,4120,14245,481,1157,717,655,594,1178
602031058,Dilston - Lilydale,tas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,20678,2783583,28467,1931140,499923,582693,36844,57858,137925,357,91172,98046,40957,61597,16216,83629,12852,1228405,11283,4700,1208,5348,2127,6261,6829,9177,176,2459,122841,41272,6878,16062,101120,31676,3503,16823,5114,8470,470957,470568,210730,601679,478859,553641,66045,91167,102011,61795,97941,51512,8520,118,377,6546,248,147,1323,47,919,3060,2481,37,86,0.639361025,43,43,46,49,46,4184,13911,7988,7226,7329,6796,415,372,1,394,889,687
602031059,George Town,tas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,32047,4352363,1151152,5261,825508,515258,8935,57773,88318,2329,116814,22464,59236,491,51414,32990,112704,1192443,3608,3765,2682,12020,2988,5278,7630,12603,1907,7981,81815,16284,1763,6147,101165,40241,24836,6172,9872,11039,506852,358370,67526,341820,74001,11316,44662,60104,71617,18733,85930,75372,3581,2817,2061,3160,444,1775,1863,1421,330,13538,700,210,1409,1.903236768,29,95,30,8,20,7157,9992,3788,3937,3356,4716,709,1210,677,107,538,1142
602031060,Longford,tas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14784,19919,1880866,730003,1150836,1117124,500756,24927,43346,109396,6370,22224,52761,50997,117734,64733,212,106218,394507,2104,5095,6100,6442,6117,3882,3143,11955,1533,3685,76549,13640,7607,4270,111535,35026,20584,23268,10632,3224,15649,393356,442512,500480,297992,344159,1240,65929,82981,75613,4688,33536,6907,2000,3768,3558,231,10,1107,538,18,920,2641,116,131,1.282565235,46,57,94,38,96,2472,5728,733,11013,15350,4354,362,845,696,579,586,381
602031061,Northern Midlands,tas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15441,74449,3630638,34101,581959,356819,487537,39324,27419,55045,6406,110062,112827,35203,23080,45642,15529,51219,890649,2621,2419,707,4382,5404,2166,1028,8891,1649,2910,137292,32067,1340,16645,68677,35135,36012,24262,2038,3804,15336,323947,229720,430178,576301,367709,1789,31660,68060,87538,31614,9515,1991,767,3538,4224,57,1756,1870,1289,707,9028,1824,36,228,1.19381101,97,47,89,31,78,13723,6054,6894,16433,3177,6735,998,971,1262,1150,563,479
602031062,Perth - Evandale,tas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13598,40272,4262329,847059,1599738,368212,576965,10199,27925,74260,2978,1185,109518,7711,3274,79254,20187,46046,214428,3341,7915,3406,6493,5738,5442,3217,1617,909,1623,97724,27825,4138,366,48666,5575,21013,4336,4632,6909,491153,570532,97234,414508,426958,406170,79288,49072,64372,48431,28304,35305,9333,1534,3506,5538,632,2270,2030,551,202,380,1837,194,1585,0.771856481,66,76,53,84,47,8473,4174,4994,12487,9787,746,629,1042,792,724,417,1031
602031064,St Helens - Scamander,tas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4093,6016,3342183,221502,1341352,900162,405389,30002,54379,29176,3527,9161,101616,23495,89514,39857,25668,72353,579383,2985,3955,1147,7415,6107,3592,6384,7619,3114,4372,50005,18827,2871,21868,25485,6853,6537,17827,12212,4278,279331,394214,76877,82229,394517,613332,113797,50427,86641,63957,14308,43585,9381,560,1902,3615,358,1177,3440,1264,395,13196,1642,186,742,1.309105603,98,59,37,47,75,14102,6149,4208,3801,11989,14696,529,601,1171,784,814,534
602031099,Flinders and Cape Barren Islands,tas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12133,56777,889184,159808,1129718,170508,88557,34736,108188,733,605,176928,40192,2113,1729,72307,45282,37954,384930,14370,6567,920,11298,1527,1050,7806,15508,4608,3038,454,43990,3752,6518,91779,34966,37400,22168,11871,9938,403142,433590,441372,40461,467242,471568,79070,61349,94754,78645,83291,19029,4236,2178,1353,7603,428,1557,3150,1365,1040,3823,2243,360,1727,1.414690674,61,9,93,36,90,4458,10331,5783,5027,5817,8740,157,941,833,1371,1047,639
602031100,Scottsdale - Bridport,tas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12941,21756,4468589,1545047,2129800,793451,61332,16741,92522,3360,572,71705,56933,6940,112429,77426,30494,20884,508181,10640,5703,1381,1438,4528,1758,3145,4351,9213,9048,91737,19583,6988,4961,15334,25343,31927,24344,3390,2774,399949,450297,203469,173053,97427,415661,15360,70622,22816,56952,11877,83245,7581,2983,1106,6176,527,1746,3271,477,191,2895,1689,225,458,1.199752327,72,3,65,90,34,12240,5501,7593,16752,8129,3941,69,891,339,1205,96,547
603011065,Central Highlands,tas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8574,31606,2858222,1452516,881063,117267,281706,38211,57272,72058,205,63055,73765,47521,39686,80423,87628,62316,160089,10192,2552,6510,6088,591,2808,2150,745,4547,1734,165102,23719,6744,18704,58501,17547,43014,7655,390,6875,96687,401653,473106,33107,161457,26620,58476,95467,33071,98230,23957,71443,9086,1753,1776,5180,243,2141,1041,1308,833,5824,1996,90,1483,1.365008,19,27,47,72,11,3214,15883,8880,2148,3139,8713,34,886,1034,1275,1059,875
603011066,Derwent Valley,tas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12458,37328,2579306,427165,813787,424672,478202,10083,64465,101147,5995,89701,53039,39076,113727,29218,5366,44298,105627,11974,6773,666,13124,6290,1492,1925,5317,1676,2155,141008,35523,120,5768,107185,34535,39752,9420,13044,7271,297302,422751,237283,75612,224755,609570,105370,31148,78319,18759,41484,53242,9120,2066,1064,2775,417,833,1589,925,580,5802,786,32,891,1.306189696,63,50,96,57,52,14190,2774,14300,6206,14119,16602,216,799,1268,1208,781,308
603011067,Southern Midlands,tas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10965,14150,3385823,636597,390228,516946,566540,18593,55095,31420,5844,191788,86303,16796,41238,80351,27719,34165,611857,6492,7999,2141,2454,4275,1790,7455,18909,5706,8404,89572,48403,2467,11211,25090,33926,17676,19150,7522,9964,378902,353038,480522,238628,622618,74008,25886,22186,48522,101976,52533,32547,5754,8,3520,2725,116,2222,3260,225,1026,668,839,220,715,1.192089206,62,54,58,54,69,13261,9668,484,4137,16460,7646,222,1001,1430,2,872,849
603021069,Bruny Island - Kettering,tas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5353,58684,2368199,516509,1536272,758355,555156,22642,6915,191188,1347,142898,92825,63345,76314,43402,23840,35498,374334,4882,4248,5604,14055,3871,6625,9014,1488,2488,623,161904,31342,6483,5112,90371,19274,2244,20818,14793,10434,315982,284245,154514,506434,188666,130129,59925,10941,55971,15984,76531,95087,7974,2559,1601,3088,526,1423,1228,812,102,2323,3473,111,1478,0.570677024,34,66,54,56,68,9660,7564,3371,2837,2520,7160,806,390,186,391,1095,1442
603021070,Cygnet,tas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5325,56907,2198376,1150549,2073853,653683,621472,29106,94766,184628,662,135606,5665,25157,52230,44179,50640,114378,1105735,4341,343,1274,5822,2551,1867,5732,19287,3729,2780,119629,48354,5960,12007,55183,39158,38817,20797,1078,9254,82080,23831,85915,1489,614166,155621,94553,69256,94105,33324,47726,18080,4936,496,1152,2061,550,132,924,637,704,12792,1862,15,1748,1.066341184,41,18,74,8,39,5649,13980,7025,15763,10009,16782,456,1054,492,1173,673,296
603021071,Geeveston - Dover,tas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7421,84188,1842511,345921,435050,751393,228268,37534,38962,16056,6351,102260,104265,56037,9167,31996,3137,110911,1164915,2896,4971,102,10875,341,4183,6513,14473,9270,9129,168371,32207,1535,8047,6449,25985,15013,7611,15123,8542,272487,210825,137200,258850,497069,473907,39025,59570,58285,6541,41958,89247,6167,687,1235,107,623,1040,2188,137,67,15468,2129,131,1296,1.256416999,41,34,5,58,43,4524,275,15077,10150,10584,3947,1002,142,195,184,980,1065
603021072,Huonville - Franklin,tas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9914,21221,3867001,1076723,498129,954080,303025,649,31112,27543,1273,100058,10190,39669,60503,20831,22255,78660,205839,9816,2701,5137,9999,4825,15,2353,11753,7557,5307,135108,49792,7058,4810,14927,39120,6638,11048,13086,4318,304398,400694,476235,562286,564351,480789,38300,49847,67431,53725,19228,85002,4124,1684,1765,2201,237,1626,2757,224,2,8731,2097,189,1216,1.096932966,86,16,54,53,76,1864,13888,11760,2609,8793,15196,190,636,898,940,46,333
603031073,Forestier - Tasman,tas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7580,11121,2337245,1508643,1846030,405003,234815,5861,94528,130712,1131,37556,94370,45317,72516,17736,13990,33970,711380,424,245,5933,1960,5447,915,3329,20371,4999,9182,46062,11958,4258,291,46319,37532,25246,13589,495,5633,458288,79175,376082,510710,84945,92679,95989,54515,87879,62791,28640,46698,4997,2859,2254,4618,106,977,1338,400,60,12841,3472,15,394,1.14106933,14,49,85,31,15,983,9670,10894,5477,11478,10306,599,176,437,414,676,1053
603031074,Triabunna - Bicheno,tas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15474,33433,2870344,1559852,1018313,1075349,33739,21794,69834,178616,690,109181,13901,22488,74183,2913,38353,49272,69032,1853,7162,369,9166,6564,4856,6573,20178,3122,5233,152854,2122,5328,13131,78797,24118,32670,12112,3706,7272,393855,638,360920,120654,252396,433519,28624,91209,20953,6279,97619,10030,8733,1827,2728,66,611,799,1301,670,661,13506,354,220,775,1.002395413,19,91,11,71,79,8874,3324,7481,9026,6041,13147,451,514,352,907,684,162
604011075,Acton - Upper Burnie,tas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13184,47171,3546027,391839,1465063,298960,165008,20485,87113,28015,6624,8722,43742,16795,8481,10409,69449,76757,451786,2482,690,2764,4757,7049,2581,8076,5784,10155,199,154400,34633,702,21606,40427,12693,31554,21112,12030,8347,71451,422965,370326,51604,203867,428921,68047,71124,25763,21397,20297,106298,485,699,3352,3468,46,2538,3186,262,697,5133,409,105,1724,2.356176506,2,56,28,96,95,2406,5341,5634,12663,10181,3225,933,335,1175,209,312,1186
604011076,Burnie - Ulverstone Surrounds,tas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2362,87983,1518258,40850,1894589,688446,555835,10616,94425,86208,1269,103083,27452,65550,12244,45062,30167,52798,750894,9756,2639,2532,6729,1307,639,1549,9153,9067,3390,118126,23348,749,17909,31263,3480,37793,16949,8123,8251,213425,9749,285307,588941,422170,232039,70871,83918,9149,11066,89548,82630,221,718,3587,1645,358,1660,2978,365,1046,8921,1749,142,263,0.832831647,40,3,69,80,37,5637,8654,11183,10501,5516,14560,1066,41,1338,729,52,777
604011077,Burnie - Wivenhoe,tas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14824,103508,4612299,1221464,972603,623804,585363,6965,65549,179151,2636,33243,95283,48801,32141,10902,3547,114712,582378,3277,387,2382,3339,563,370,5683,20254,5763,4545,142795,2605,1436,18802,109368,37447,6601,24721,15930,2670,326138,222357,59457,2679,6106,546607,90174,56890,76472,105664,4253,82103,8607,2722,2484,4935,246,1040,3276,772,584,14217,747,47,284,1.92723374,71,21,86,19,43,5256,10872,10418,2032,7664,11972,470,947,1472,1213,578,380
604011078,Parklands - Camdale,tas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11933,104416,1186230,1429291,1634062,1193187,238673,19189,3056,9143,6470,19905,50547,3125,103728,23814,92046,47018,43963,14599,2762,3033,4075,4468,137,8105,19019,4311,2814,152285,22695,7377,9096,49590,22477,45632,21046,6118,11157,524031,48942,168425,602564,22259,41355,96155,32853,88945,16106,89502,60555,2707,3075,1379,5268,54,1745,2376,228,277,10883,556,80,1044,1.975310684,23,76,1,44,53,3945,2460,9071,13808,10869,15714,660,450,1066,92,737,654
604011079,Penguin - Sulphur Creek,tas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16099,54253,3172329,768884,1309633,428006,20273,33439,43892,139603,3321,132967,8003,39571,110320,11788,59814,37618,48711,9098,2558,748,2445,5247,1345,9614,20166,591,8187,158033,25055,4158,20033,2371,22657,41181,24047,6677,7801,303128,400908,390283,503457,284924,431343,115421,58486,93873,84089,37122,68482,2591,2884,1892,1273,634,474,1658,1019,870,5082,3281,83,708,1.090055552,35,46,40,81,90,3293,9120,14541,3578,16100,4306,314,899,868,260,135,876
604011080,Romaine - Havenview,tas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2334,12359,4979797,1528760,292048,174682,353061,16018,21944,193441,1489,39701,73946,38438,89303,60021,77196,49528,1033946,11811,2422,4704,13371,676,3431,7700,11340,7857,8046,62660,26274,796,5496,119,6253,45523,10212,5178,5060,265854,558128,586751,252269,304111,466730,95022,35784,19708,10104,90531,82720,9203,1199,1236,6362,145,1702,677,1282,881,4351,1540,169,292,1.547336782,27,49,30,86,60,12650,12606,14918,12457,1488,2634,514,412,1229,115,1211,1329
